record_id,date,plot_id,sex,hindfoot_length,species
21711,1994-08-17,v,M,50,Dipodomys spectabilis
21712,1994-08-17,u,M,23,Chaetodipus penicillatus
21713,1994-08-17,x,F,16,Reithrodontomys megalotis
21714,1994-08-17,u,M,16,Perognathus flavus
21715,1994-08-17,k,M,38,Dipodomys merriami
21716,1994-08-17,a,F,35,Dipodomys merriami
21717,1994-08-17,k,M,36,Dipodomys merriami
21718,1994-08-17,r,F,NA,Perognathus flavus
21719,1994-08-17,q,M,36,Dipodomys merriami
21720,1994-08-17,t,F,21,Chaetodipus penicillatus
21721,1994-08-17,q,F,15,Perognathus flavus
21722,1994-08-17,g,F,22,Chaetodipus penicillatus
21723,1994-08-17,b,M,NA,Chaetodipus penicillatus
21724,1994-08-17,u,F,15,Perognathus flavus
21725,1994-08-17,a,F,36,Dipodomys merriami
21726,1994-08-17,b,F,21,Chaetodipus penicillatus
21727,1994-08-17,u,F,21,Chaetodipus penicillatus
21728,1994-08-17,s,F,22,Chaetodipus penicillatus
21729,1994-08-17,t,M,16,Perognathus flavus
21731,1994-08-18,i,F,36,Dipodomys merriami
21732,1994-08-18,c,M,22,Chaetodipus penicillatus
21733,1994-08-18,c,F,24,Chaetodipus penicillatus
21734,1994-08-18,m,F,20,Onychomys leucogaster
21735,1994-08-18,c,M,35,Neotoma albigula
21736,1994-08-18,f,F,15,Perognathus flavus
21737,1994-08-18,l,F,34,Dipodomys merriami
21738,1994-08-18,d,F,36,Dipodomys merriami
21739,1994-08-18,n,M,37,Dipodomys merriami
21740,1994-08-18,l,F,36,Dipodomys merriami
21741,1994-08-18,l,F,36,Dipodomys merriami
21742,1994-08-18,c,M,22,Chaetodipus penicillatus
21743,1994-08-18,n,F,21,Onychomys leucogaster
21744,1994-08-18,o,M,21,Chaetodipus penicillatus
21745,1994-08-18,l,M,37,Dipodomys merriami
21746,1994-08-18,p,F,16,Reithrodontomys megalotis
21747,1994-08-18,n,M,36,Dipodomys merriami
21748,1994-08-18,f,M,23,Chaetodipus penicillatus
21749,1994-08-18,f,M,22,Chaetodipus penicillatus
21750,1994-08-18,n,M,20,Onychomys leucogaster
21751,1994-08-18,e,M,22,Chaetodipus penicillatus
21752,1994-08-18,h,M,22,Chaetodipus penicillatus
21753,1994-08-18,m,M,36,Dipodomys merriami
21755,1994-09-06,s,M,17,Perognathus flavus
21756,1994-09-06,q,F,36,Dipodomys merriami
21757,1994-09-06,b,M,38,Dipodomys merriami
21758,1994-09-06,g,NA,NA,Ammospermophilus harrisi
21759,1994-09-06,u,F,17,Perognathus flavus
21760,1994-09-06,l,F,37,Dipodomys merriami
21761,1994-09-06,u,M,24,Chaetodipus penicillatus
21762,1994-09-06,v,M,50,Dipodomys spectabilis
21763,1994-09-06,l,F,NA,Onychomys leucogaster
21764,1994-09-06,b,F,21,Chaetodipus penicillatus
21765,1994-09-06,a,F,38,Dipodomys merriami
21766,1994-09-06,q,M,36,Dipodomys merriami
21767,1994-09-06,u,F,22,Chaetodipus penicillatus
21768,1994-09-06,v,M,22,Chaetodipus penicillatus
21769,1994-09-06,l,F,36,Dipodomys merriami
21770,1994-09-06,q,M,36,Dipodomys merriami
21771,1994-09-06,u,F,15,Perognathus flavus
21772,1994-09-06,u,M,17,Perognathus flavus
21773,1994-09-06,u,F,15,Perognathus flavus
21774,1994-09-06,s,F,22,Chaetodipus penicillatus
21779,1994-09-07,m,M,21,Onychomys leucogaster
21780,1994-09-07,e,M,20,Onychomys leucogaster
21781,1994-09-07,c,F,24,Chaetodipus penicillatus
21782,1994-09-07,m,M,35,Dipodomys merriami
21783,1994-09-07,p,F,17,Reithrodontomys megalotis
21784,1994-09-07,c,F,23,Chaetodipus penicillatus
21785,1994-09-07,f,F,16,Perognathus flavus
21786,1994-09-07,o,F,26,Chaetodipus penicillatus
21787,1994-09-07,n,M,37,Dipodomys merriami
21788,1994-09-07,c,F,18,Reithrodontomys megalotis
21789,1994-09-07,k,M,38,Dipodomys merriami
21790,1994-09-07,n,M,35,Dipodomys merriami
21791,1994-09-07,k,M,39,Dipodomys merriami
21792,1994-09-07,m,F,20,Onychomys leucogaster
21793,1994-09-07,o,M,21,Chaetodipus penicillatus
21794,1994-09-07,i,F,37,Dipodomys merriami
21795,1994-09-07,c,M,22,Chaetodipus penicillatus
21796,1994-09-07,h,NA,NA,Ammospermophilus harrisi
21797,1994-09-07,d,F,36,Dipodomys merriami
21798,1994-09-07,f,NA,NA,Chaetodipus penicillatus
21799,1994-09-07,e,M,23,Chaetodipus penicillatus
21800,1994-09-07,i,NA,NA,Spermophilus spilosoma
21801,1994-09-07,h,M,21,Chaetodipus penicillatus
21802,1994-09-07,n,M,39,Dipodomys merriami
21803,1994-09-07,i,M,37,Dipodomys merriami
21804,1994-09-07,o,NA,NA,Ammospermophilus harrisi
21805,1994-09-07,h,M,38,Dipodomys merriami
21808,1994-10-12,l,M,36,Dipodomys merriami
21809,1994-10-12,t,F,17,Reithrodontomys megalotis
21810,1994-10-12,b,F,21,Chaetodipus penicillatus
21811,1994-10-12,q,NA,NA,Ammospermophilus harrisi
21812,1994-10-12,u,F,16,Perognathus flavus
21813,1994-10-12,q,F,36,Dipodomys merriami
21814,1994-10-12,b,M,38,Dipodomys merriami
21815,1994-10-12,l,M,37,Dipodomys merriami
21816,1994-10-12,s,F,16,Perognathus flavus
21817,1994-10-12,l,F,NA,Onychomys leucogaster
21818,1994-10-12,l,M,37,Neotoma albigula
21819,1994-10-12,a,F,36,Dipodomys merriami
21820,1994-10-12,q,F,16,Perognathus flavus
21821,1994-10-12,v,M,22,Chaetodipus penicillatus
21822,1994-10-12,l,M,36,Dipodomys merriami
21823,1994-10-12,l,F,37,Dipodomys merriami
21824,1994-10-12,q,NA,NA,Ammospermophilus harrisi
21825,1994-10-12,v,M,49,Dipodomys spectabilis
21826,1994-10-12,l,M,36,Dipodomys merriami
21827,1994-10-12,u,F,22,Chaetodipus penicillatus
21828,1994-10-12,b,M,37,Dipodomys ordii
21829,1994-10-12,q,M,37,Dipodomys merriami
21830,1994-10-12,l,F,37,Dipodomys merriami
21831,1994-10-12,s,M,16,Perognathus flavus
21832,1994-10-12,q,M,37,Dipodomys merriami
21833,1994-10-12,b,M,36,Dipodomys ordii
21834,1994-10-12,r,F,16,Perognathus flavus
21835,1994-10-12,t,F,22,Chaetodipus penicillatus
21836,1994-10-12,q,F,37,Dipodomys merriami
21837,1994-10-12,u,F,16,Perognathus flavus
21838,1994-10-12,u,F,16,Perognathus flavus
21839,1994-10-12,g,M,17,Reithrodontomys megalotis
21840,1994-10-12,a,F,37,Dipodomys merriami
21843,1994-10-13,c,F,18,Reithrodontomys megalotis
21844,1994-10-13,d,F,37,Dipodomys merriami
21845,1994-10-13,c,F,22,Chaetodipus penicillatus
21846,1994-10-13,d,F,22,Dipodomys merriami
21847,1994-10-13,c,F,23,Chaetodipus penicillatus
21848,1994-10-13,i,F,37,Dipodomys ordii
21849,1994-10-13,d,F,14,Perognathus flavus
21850,1994-10-13,h,F,36,Dipodomys ordii
21851,1994-10-13,m,M,37,Dipodomys merriami
21852,1994-10-13,k,M,36,Dipodomys merriami
21853,1994-10-13,n,M,36,Dipodomys merriami
21854,1994-10-13,d,F,37,Dipodomys merriami
21855,1994-10-13,n,M,37,Dipodomys merriami
21856,1994-10-13,n,M,36,Dipodomys merriami
21857,1994-10-13,k,M,38,Dipodomys merriami
21858,1994-10-13,m,F,22,Chaetodipus penicillatus
21859,1994-10-13,c,F,22,Chaetodipus penicillatus
21860,1994-10-13,p,F,16,Reithrodontomys megalotis
21861,1994-10-13,d,M,15,Perognathus flavus
21862,1994-10-13,d,F,16,Perognathus flavus
21863,1994-10-13,h,F,21,Onychomys leucogaster
21864,1994-10-13,e,M,22,Chaetodipus penicillatus
21865,1994-10-13,f,M,22,Chaetodipus penicillatus
21866,1994-10-13,d,M,36,Dipodomys merriami
21867,1994-10-13,i,F,37,Dipodomys merriami
21868,1994-10-13,h,M,36,Dipodomys merriami
21869,1994-10-13,h,F,37,Dipodomys merriami
21870,1994-10-13,m,M,29,Onychomys leucogaster
21871,1994-10-13,h,M,35,Dipodomys merriami
21872,1994-10-13,i,M,38,Dipodomys merriami
21875,1994-11-01,u,F,16,Perognathus flavus
21876,1994-11-01,g,F,17,Reithrodontomys megalotis
21877,1994-11-01,l,M,37,Dipodomys ordii
21878,1994-11-01,q,F,35,Dipodomys merriami
21879,1994-11-01,b,M,36,Dipodomys merriami
21880,1994-11-01,a,F,35,Dipodomys merriami
21881,1994-11-01,x,M,20,Peromyscus eremicus
21882,1994-11-01,q,F,17,Perognathus flavus
21883,1994-11-01,r,F,17,Perognathus flavus
21884,1994-11-01,b,M,37,Dipodomys ordii
21885,1994-11-01,l,M,34,Neotoma albigula
21886,1994-11-01,u,M,16,Perognathus flavus
21887,1994-11-01,l,F,36,Dipodomys merriami
21888,1994-11-01,q,M,36,Dipodomys merriami
21889,1994-11-01,r,F,16,Perognathus flavus
21890,1994-11-01,t,M,15,Perognathus flavus
21891,1994-11-01,v,F,36,Dipodomys merriami
21892,1994-11-01,a,F,36,Dipodomys merriami
21893,1994-11-01,l,M,36,Dipodomys merriami
21894,1994-11-01,s,F,15,Perognathus flavus
21895,1994-11-01,l,F,37,Dipodomys merriami
21896,1994-11-01,s,M,16,Perognathus flavus
21897,1994-11-01,u,F,15,Perognathus flavus
21898,1994-11-01,q,F,36,Dipodomys merriami
21899,1994-11-01,q,NA,NA,Ammospermophilus harrisi
21900,1994-11-01,a,F,35,Dipodomys merriami
21901,1994-11-01,b,M,36,Dipodomys ordii
21902,1994-11-01,a,F,16,Perognathus flavus
21903,1994-11-01,u,F,15,Perognathus flavus
21904,1994-11-01,a,F,37,Dipodomys merriami
21906,1994-11-02,f,NA,NA,Ammospermophilus harrisi
21907,1994-11-02,m,M,35,Dipodomys merriami
21908,1994-11-02,m,F,13,Perognathus flavus
21909,1994-11-02,n,M,36,Dipodomys merriami
21910,1994-11-02,n,M,35,Dipodomys merriami
21911,1994-11-02,d,F,14,Perognathus flavus
21912,1994-11-02,f,F,16,Perognathus flavus
21913,1994-11-02,o,NA,NA,Ammospermophilus harrisi
21914,1994-11-02,k,M,37,Dipodomys merriami
21915,1994-11-02,n,M,37,Dipodomys merriami
21916,1994-11-02,k,M,38,Dipodomys merriami
21917,1994-11-02,d,M,37,Dipodomys merriami
21918,1994-11-02,h,F,37,Dipodomys ordii
21919,1994-11-02,i,F,36,Dipodomys merriami
21920,1994-11-02,i,M,36,Dipodomys merriami
21921,1994-11-02,m,M,20,Onychomys leucogaster
21922,1994-11-02,d,F,36,Dipodomys merriami
21923,1994-11-02,h,M,37,Dipodomys merriami
21924,1994-11-02,e,M,22,Chaetodipus penicillatus
21925,1994-11-02,f,M,22,Chaetodipus penicillatus
21926,1994-11-02,e,F,20,Onychomys leucogaster
21927,1994-11-02,i,M,37,Dipodomys merriami
21928,1994-11-02,h,M,36,Dipodomys merriami
21929,1994-11-02,h,F,35,Dipodomys merriami
21930,1994-11-02,h,M,35,Dipodomys merriami
21931,1994-11-02,k,F,37,Dipodomys merriami
21935,1994-12-04,r,F,17,Perognathus flavus
21936,1994-12-04,r,F,16,Perognathus flavus
21937,1994-12-04,l,M,38,Dipodomys ordii
21938,1994-12-04,x,M,21,Peromyscus eremicus
21939,1994-12-04,x,F,21,Peromyscus eremicus
21940,1994-12-04,b,M,36,Dipodomys merriami
21941,1994-12-04,r,F,NA,Perognathus flavus
21942,1994-12-04,a,F,36,Dipodomys merriami
21943,1994-12-04,s,F,16,Perognathus flavus
21944,1994-12-04,b,M,36,Dipodomys ordii
21945,1994-12-04,q,M,37,Dipodomys merriami
21947,1994-12-04,l,M,36,Dipodomys merriami
21948,1994-12-04,q,M,36,Dipodomys merriami
21949,1994-12-04,v,F,37,Dipodomys merriami
21950,1994-12-04,l,F,37,Dipodomys merriami
21951,1994-12-04,a,F,36,Dipodomys merriami
21952,1994-12-04,s,M,16,Perognathus flavus
21953,1994-12-04,v,F,37,Dipodomys merriami
21954,1994-12-04,v,F,35,Dipodomys merriami
21955,1994-12-04,t,M,16,Perognathus flavus
21956,1994-12-04,a,M,36,Dipodomys merriami
21957,1994-12-04,b,M,39,Dipodomys ordii
21958,1994-12-04,b,M,37,Dipodomys ordii
21959,1994-12-04,u,F,16,Perognathus flavus
21960,1994-12-04,a,M,37,Dipodomys merriami
21961,1994-12-04,q,M,37,Dipodomys merriami
21963,1994-12-04,a,M,38,Dipodomys merriami
21964,1994-12-04,l,F,37,Dipodomys merriami
21967,1994-12-05,k,M,38,Dipodomys merriami
21968,1994-12-05,h,M,NA,Dipodomys ordii
21969,1994-12-05,d,M,36,Dipodomys merriami
21970,1994-12-05,n,M,36,Dipodomys merriami
21971,1994-12-05,m,M,37,Dipodomys merriami
21972,1994-12-05,k,M,39,Dipodomys merriami
21973,1994-12-05,h,F,36,Dipodomys ordii
21974,1994-12-05,h,M,36,Dipodomys merriami
21975,1994-12-05,f,F,16,Perognathus flavus
21976,1994-12-05,i,F,37,Dipodomys merriami
21977,1994-12-05,n,M,37,Dipodomys merriami
21978,1994-12-05,f,F,16,Perognathus flavus
21979,1994-12-05,e,M,38,Dipodomys merriami
21980,1994-12-05,c,F,16,Reithrodontomys megalotis
21981,1994-12-05,i,NA,NA,Dipodomys sp.
21982,1994-12-05,o,F,21,Onychomys leucogaster
21983,1994-12-05,i,NA,NA,Ammospermophilus harrisi
21984,1994-12-05,o,M,22,Onychomys leucogaster
21985,1994-12-05,n,M,37,Dipodomys merriami
21986,1994-12-05,e,F,39,Dipodomys merriami
21987,1994-12-05,h,M,34,Dipodomys merriami
21988,1994-12-05,d,F,36,Dipodomys merriami
21989,1994-12-05,h,F,36,Dipodomys merriami
21993,1995-01-11,r,F,16,Perognathus flavus
21994,1995-01-11,l,M,36,Dipodomys ordii
21995,1995-01-11,b,M,36,Dipodomys ordii
21996,1995-01-11,u,F,14,Perognathus flavus
21997,1995-01-11,x,M,15,Reithrodontomys megalotis
21998,1995-01-11,a,M,38,Dipodomys merriami
21999,1995-01-11,s,F,15,Perognathus flavus
22000,1995-01-11,a,F,37,Dipodomys merriami
22001,1995-01-11,b,M,36,Dipodomys ordii
22002,1995-01-11,r,F,16,Perognathus flavus
22003,1995-01-11,b,M,37,Dipodomys merriami
22004,1995-01-11,l,F,37,Dipodomys merriami
22005,1995-01-11,a,M,37,Dipodomys merriami
22006,1995-01-11,v,F,37,Dipodomys merriami
22007,1995-01-11,v,F,36,Dipodomys merriami
22008,1995-01-11,b,M,38,Dipodomys ordii
22009,1995-01-11,a,M,37,Dipodomys merriami
22010,1995-01-11,s,M,16,Perognathus flavus
22011,1995-01-11,l,F,36,Dipodomys merriami
22015,1995-01-12,n,M,38,Dipodomys merriami
22016,1995-01-12,k,M,38,Dipodomys merriami
22017,1995-01-12,o,F,16,Reithrodontomys megalotis
22018,1995-01-12,d,F,36,Dipodomys merriami
22019,1995-01-12,m,M,21,Onychomys leucogaster
22020,1995-01-12,q,M,36,Dipodomys merriami
22021,1995-01-12,d,M,37,Dipodomys merriami
22022,1995-01-12,q,M,36,Dipodomys merriami
22023,1995-01-12,m,F,34,Dipodomys merriami
22025,1995-01-12,e,F,21,Onychomys leucogaster
22026,1995-01-12,n,M,37,Dipodomys merriami
22027,1995-01-12,m,M,36,Dipodomys merriami
22028,1995-01-12,k,M,39,Dipodomys merriami
22029,1995-01-12,k,F,37,Dipodomys merriami
22033,1995-01-13,h,M,36,Dipodomys ordii
22034,1995-01-13,h,F,36,Dipodomys ordii
22035,1995-01-13,i,M,35,Dipodomys merriami
22036,1995-01-13,i,F,37,Dipodomys merriami
22037,1995-01-13,h,F,37,Dipodomys merriami
22038,1995-01-13,h,M,36,Dipodomys merriami
22039,1995-01-13,i,M,37,Dipodomys merriami
22042,1995-02-04,b,F,36,Dipodomys merriami
22043,1995-02-04,q,M,37,Dipodomys merriami
22044,1995-02-04,b,M,37,Dipodomys merriami
22046,1995-02-04,x,F,15,Reithrodontomys megalotis
22047,1995-02-04,a,M,35,Dipodomys ordii
22048,1995-02-04,a,F,36,Dipodomys merriami
22049,1995-02-04,b,M,58,Dipodomys ordii
22050,1995-02-04,h,F,37,Dipodomys ordii
22051,1995-02-04,l,F,36,Dipodomys merriami
22052,1995-02-04,s,F,15,Perognathus flavus
22053,1995-02-04,r,F,15,Perognathus flavus
22054,1995-02-04,l,NA,NA,Ammospermophilus harrisi
22055,1995-02-04,a,F,20,Onychomys leucogaster
22056,1995-02-04,v,F,NA,Dipodomys merriami
22057,1995-02-04,t,F,13,Reithrodontomys megalotis
22058,1995-02-04,r,F,16,Reithrodontomys megalotis
22059,1995-02-04,l,NA,NA,Ammospermophilus harrisi
22060,1995-02-04,h,M,NA,Dipodomys ordii
22061,1995-02-04,v,F,36,Dipodomys merriami
22062,1995-02-04,b,M,37,Dipodomys ordii
22063,1995-02-04,a,F,37,Dipodomys merriami
22065,1995-02-04,q,M,NA,Dipodomys merriami
22066,1995-02-04,h,M,36,Dipodomys merriami
22067,1995-02-04,h,M,38,Dipodomys merriami
22068,1995-02-04,t,M,11,Perognathus flavus
22069,1995-02-04,b,M,37,Dipodomys ordii
22070,1995-02-04,a,M,38,Dipodomys merriami
22071,1995-02-04,h,M,36,Dipodomys merriami
22072,1995-02-04,a,M,38,Dipodomys merriami
22073,1995-02-04,h,F,37,Dipodomys merriami
22074,1995-02-04,h,M,35,Dipodomys merriami
22076,1995-02-04,l,F,36,Dipodomys merriami
22078,1995-02-05,d,M,36,Dipodomys merriami
22079,1995-02-05,n,M,38,Dipodomys merriami
22080,1995-02-05,o,NA,NA,Ammospermophilus harrisi
22081,1995-02-05,n,M,37,Dipodomys merriami
22082,1995-02-05,c,F,35,Dipodomys merriami
22083,1995-02-05,o,NA,NA,Ammospermophilus harrisi
22084,1995-02-05,d,M,37,Dipodomys merriami
22085,1995-02-05,f,F,16,Perognathus flavus
22086,1995-02-05,k,M,37,Dipodomys merriami
22087,1995-02-05,g,M,17,Reithrodontomys megalotis
22088,1995-02-05,o,F,17,Reithrodontomys megalotis
22089,1995-02-05,g,M,22,Peromyscus eremicus
22090,1995-02-05,i,M,36,Dipodomys merriami
22091,1995-02-05,m,M,37,Dipodomys merriami
22092,1995-02-05,f,M,17,Reithrodontomys megalotis
22093,1995-02-05,i,M,36,Dipodomys merriami
22094,1995-02-05,d,M,36,Dipodomys merriami
22095,1995-02-05,n,NA,NA,Ammospermophilus harrisi
22096,1995-02-05,n,F,37,Dipodomys merriami
22097,1995-02-05,e,F,21,Onychomys leucogaster
22098,1995-02-05,i,M,37,Dipodomys merriami
22099,1995-02-05,o,NA,NA,Ammospermophilus harrisi
22100,1995-02-05,i,F,38,Dipodomys merriami
22101,1995-02-05,i,F,37,Dipodomys merriami
22102,1995-02-05,d,F,35,Dipodomys merriami
22105,1995-03-04,b,F,37,Dipodomys merriami
22106,1995-03-04,x,M,NA,Reithrodontomys megalotis
22107,1995-03-04,a,M,36,Dipodomys ordii
22108,1995-03-04,b,M,21,Onychomys leucogaster
22109,1995-03-04,b,M,37,Dipodomys merriami
22110,1995-03-04,r,F,17,Reithrodontomys megalotis
22112,1995-03-04,a,F,37,Dipodomys merriami
22113,1995-03-04,r,F,17,Perognathus flavus
22114,1995-03-04,q,F,38,Dipodomys merriami
22115,1995-03-04,l,F,37,Dipodomys merriami
22116,1995-03-04,q,M,37,Dipodomys merriami
22117,1995-03-04,l,F,37,Dipodomys merriami
22118,1995-03-04,q,M,37,Dipodomys merriami
22119,1995-03-04,l,F,35,Dipodomys merriami
22120,1995-03-04,b,M,37,Dipodomys ordii
22121,1995-03-04,a,M,16,Perognathus flavus
22122,1995-03-04,a,F,34,Dipodomys merriami
22123,1995-03-04,l,M,34,Dipodomys merriami
22124,1995-03-04,g,M,17,Reithrodontomys megalotis
22125,1995-03-04,r,F,16,Perognathus flavus
22126,1995-03-04,a,M,37,Dipodomys merriami
22127,1995-03-04,u,F,16,Perognathus flavus
22133,1995-03-05,h,F,36,Dipodomys ordii
22134,1995-03-05,i,F,37,Dipodomys merriami
22135,1995-03-05,d,M,37,Dipodomys merriami
22136,1995-03-05,h,M,36,Dipodomys ordii
22137,1995-03-05,i,M,34,Dipodomys ordii
22138,1995-03-05,f,F,16,Perognathus flavus
22139,1995-03-05,j,F,17,Reithrodontomys megalotis
22140,1995-03-05,c,F,37,Dipodomys merriami
22141,1995-03-05,k,F,35,Dipodomys merriami
22142,1995-03-05,d,F,14,Perognathus flavus
22143,1995-03-05,d,F,38,Dipodomys merriami
22144,1995-03-05,k,M,NA,Dipodomys merriami
22145,1995-03-05,n,M,37,Dipodomys merriami
22146,1995-03-05,d,M,36,Dipodomys merriami
22147,1995-03-05,m,M,36,Peromyscus maniculatus
22148,1995-03-05,e,NA,NA,Spermophilus spilosoma
22149,1995-03-05,k,F,18,Reithrodontomys megalotis
22150,1995-03-05,n,F,36,Dipodomys merriami
22151,1995-03-05,h,F,36,Dipodomys ordii
22152,1995-03-05,k,M,38,Dipodomys merriami
22153,1995-03-05,o,F,16,Reithrodontomys megalotis
22154,1995-03-05,m,F,22,Onychomys leucogaster
22155,1995-03-05,h,M,36,Dipodomys merriami
22156,1995-03-05,m,F,37,Dipodomys merriami
22157,1995-03-05,f,M,23,Chaetodipus penicillatus
22158,1995-03-05,p,F,17,Reithrodontomys megalotis
22159,1995-03-05,h,F,35,Dipodomys merriami
22160,1995-03-05,d,F,37,Dipodomys merriami
22161,1995-03-05,k,F,NA,Dipodomys merriami
22162,1995-03-05,h,F,37,Dipodomys merriami
22163,1995-03-05,h,M,37,Dipodomys merriami
22164,1995-04-01,a,M,37,Dipodomys merriami
22165,1995-04-01,t,M,NA,Chaetodipus penicillatus
22166,1995-04-01,t,F,NA,Reithrodontomys megalotis
22167,1995-04-01,a,M,37,Dipodomys merriami
22168,1995-04-01,b,M,36,Dipodomys merriami
22169,1995-04-01,b,F,37,Dipodomys ordii
22170,1995-04-01,r,F,38,Perognathus flavus
22171,1995-04-01,q,M,38,Dipodomys merriami
22172,1995-04-01,a,F,37,Dipodomys merriami
22173,1995-04-01,l,M,36,Dipodomys merriami
22174,1995-04-01,r,F,16,Perognathus flavus
22175,1995-04-01,s,F,16,Perognathus flavus
22176,1995-04-01,t,M,16,Perognathus flavus
22177,1995-04-01,l,M,17,Reithrodontomys megalotis
22178,1995-04-01,q,F,16,Dipodomys merriami
22179,1995-04-01,l,F,37,Dipodomys merriami
22180,1995-04-01,a,M,36,Dipodomys ordii
22181,1995-04-01,g,F,17,Reithrodontomys megalotis
22182,1995-04-01,l,F,37,Dipodomys merriami
22183,1995-04-01,q,F,15,Perognathus flavus
22184,1995-04-01,q,M,37,Dipodomys merriami
22185,1995-04-01,q,M,37,Dipodomys merriami
22186,1995-04-01,t,F,16,Perognathus flavus
22187,1995-04-01,q,M,38,Dipodomys merriami
22188,1995-04-01,q,M,17,Perognathus flavus
22189,1995-04-01,q,F,37,Dipodomys merriami
22194,1995-04-02,c,M,22,Chaetodipus penicillatus
22195,1995-04-02,i,F,37,Dipodomys ordii
22196,1995-04-02,f,F,13,Perognathus flavus
22197,1995-04-02,f,M,17,Reithrodontomys megalotis
22198,1995-04-02,i,F,37,Dipodomys merriami
22199,1995-04-02,o,M,16,Reithrodontomys megalotis
22200,1995-04-02,i,M,38,Dipodomys ordii
22201,1995-04-02,d,M,37,Dipodomys merriami
22202,1995-04-02,k,F,36,Dipodomys merriami
22203,1995-04-02,n,F,36,Dipodomys merriami
22204,1995-04-02,k,M,38,Dipodomys merriami
22205,1995-04-02,n,M,39,Dipodomys merriami
22206,1995-04-02,d,M,37,Dipodomys merriami
22207,1995-04-02,c,M,36,Dipodomys merriami
22208,1995-04-02,i,M,36,Dipodomys merriami
22209,1995-04-02,d,M,37,Dipodomys merriami
22210,1995-04-02,h,F,36,Dipodomys ordii
22211,1995-04-02,i,F,36,Dipodomys merriami
22212,1995-04-02,i,M,35,Dipodomys merriami
22213,1995-04-02,n,F,37,Dipodomys merriami
22214,1995-04-02,k,M,36,Dipodomys merriami
22215,1995-04-02,h,M,35,Dipodomys merriami
22216,1995-04-02,m,F,36,Dipodomys merriami
22217,1995-04-02,d,F,37,Dipodomys merriami
22218,1995-04-02,o,F,36,Dipodomys merriami
22219,1995-04-02,k,M,34,Dipodomys merriami
22220,1995-04-02,n,M,37,Dipodomys merriami
22221,1995-04-02,m,F,36,Dipodomys merriami
22222,1995-04-02,o,NA,NA,Ammospermophilus harrisi
22223,1995-04-02,k,F,35,Dipodomys merriami
22224,1995-04-02,e,M,22,Chaetodipus penicillatus
22225,1995-04-02,i,M,36,Dipodomys merriami
22226,1995-04-02,p,F,17,Reithrodontomys megalotis
22228,1995-04-29,u,M,21,Chaetodipus penicillatus
22229,1995-04-29,w,F,16,Reithrodontomys megalotis
22230,1995-04-29,a,M,36,Dipodomys merriami
22231,1995-04-29,q,F,34,Dipodomys merriami
22232,1995-04-29,x,M,16,Reithrodontomys megalotis
22234,1995-04-29,v,M,36,Dipodomys merriami
22235,1995-04-29,b,M,36,Dipodomys ordii
22237,1995-04-29,u,F,21,Chaetodipus penicillatus
22238,1995-04-29,x,F,NA,Peromyscus eremicus
22239,1995-04-29,g,F,17,Reithrodontomys megalotis
22240,1995-04-29,l,F,37,Dipodomys merriami
22241,1995-04-29,r,M,16,Perognathus flavus
22242,1995-04-29,q,F,37,Dipodomys merriami
22243,1995-04-29,a,F,36,Dipodomys ordii
22244,1995-04-29,u,M,16,Perognathus flavus
22245,1995-04-29,q,M,37,Dipodomys merriami
22246,1995-04-29,a,F,NA,Chaetodipus penicillatus
22248,1995-04-29,t,M,20,Chaetodipus penicillatus
22249,1995-04-29,g,M,17,Reithrodontomys megalotis
22250,1995-04-29,b,F,36,Dipodomys merriami
22252,1995-04-29,q,M,16,Perognathus flavus
22253,1995-04-29,a,M,35,Dipodomys ordii
22255,1995-04-30,c,M,22,Chaetodipus penicillatus
22256,1995-04-30,i,M,39,Dipodomys ordii
22257,1995-04-30,c,F,24,Chaetodipus penicillatus
22258,1995-04-30,h,NA,NA,Ammospermophilus harrisi
22259,1995-04-30,m,F,21,Onychomys torridus
22260,1995-04-30,n,M,35,Dipodomys merriami
22261,1995-04-30,i,F,37,Dipodomys merriami
22262,1995-04-30,n,F,37,Dipodomys merriami
22263,1995-04-30,d,M,36,Dipodomys merriami
22265,1995-04-30,h,M,37,Dipodomys ordii
22266,1995-04-30,i,M,37,Dipodomys merriami
22267,1995-04-30,i,F,38,Dipodomys ordii
22268,1995-04-30,h,NA,NA,Ammospermophilus harrisi
22269,1995-04-30,n,F,37,Dipodomys merriami
22270,1995-04-30,n,F,37,Dipodomys merriami
22271,1995-04-30,d,F,48,Dipodomys merriami
22272,1995-04-30,m,F,39,Dipodomys merriami
22273,1995-04-30,n,M,37,Dipodomys merriami
22274,1995-04-30,k,F,31,Dipodomys merriami
22275,1995-04-30,o,NA,NA,Ammospermophilus harrisi
22276,1995-04-30,n,M,35,Dipodomys merriami
22277,1995-04-30,d,NA,NA,Dipodomys sp.
22278,1995-04-30,i,F,37,Dipodomys merriami
22279,1995-04-30,k,M,36,Dipodomys merriami
22280,1995-04-30,i,F,37,Dipodomys merriami
22281,1995-04-30,f,F,17,Reithrodontomys megalotis
22282,1995-04-30,p,F,17,Reithrodontomys megalotis
22283,1995-04-30,i,M,35,Dipodomys merriami
22284,1995-04-30,k,M,36,Dipodomys merriami
22285,1995-04-30,i,M,20,Reithrodontomys sp.
22286,1995-04-30,k,M,37,Dipodomys merriami
22287,1995-04-30,i,NA,20,Peromyscus eremicus
22288,1995-04-30,n,F,35,Dipodomys merriami
22289,1995-04-30,f,M,16,Perognathus flavus
