scientific_name,date,longitude,latitude,quality_grade
Magicicada septendecim,2021-05-11,-83.5190779722,36.007176,needs_id
Magicicada septendecim,2021-05-11,-83.519057,36.0072299722,needs_id
Magicicada,2021-05-11,-84.246581,34.5634668,research
Magicicada,2021-05-11,-77.09742616,39.0269331,research
Magicicada,2021-05-11,-77.027375,38.98233,research
Magicicada,2021-05-11,-84.0917696246,35.1005326817,research
Magicicada,2021-05-11,-84.3172083,35.1686805,research
Magicicada,2021-05-12,-77.1967998814,38.8455701056,research
Magicicada,2021-05-12,-77.0698272146,38.9291699942,research
Magicicada,2021-05-12,-77.1016585617,38.8537616819,research
Magicicada,2021-05-12,-77.0759785311,38.9365685162,research
Magicicada,2021-05-12,-77.0952107215,38.8405954035,research
Magicicada,2021-05-12,-77.0848994496,38.8405775484,research
Magicicada,2021-05-12,-77.1974315274,38.8942791164,research
Magicicada,2021-05-12,-77.0381618033,38.9656937941,research
Magicicada,2021-05-12,-77.1562681344,38.8306487638,research
Magicicada,2021-05-12,-77.1794959123,38.9722588617,research
Magicicada,2021-05-12,-77.0765941224,38.8794403572,research
Magicicada,2021-05-12,-77.1561786084,38.8787154466,research
Magicicada,2021-05-12,-77.0680963354,38.8411527107,research
Magicicada,2021-05-12,-77.1729613449,38.8017894882,research
Magicicada,2021-05-12,-77.1489029695,38.8362503064,research
Magicicada,2021-05-12,-77.193054652,38.9724639223,research
Magicicada,2021-05-12,-77.0805707242,38.8630876225,research
Magicicada,2021-05-12,-77.0687942261,38.8552934696,research
Magicicada,2021-05-12,-77.0056864943,38.8127248178,research
Magicicada,2021-05-12,-77.1272760526,38.8299145703,research
Magicicada,2021-05-12,-77.0505105683,38.9719765393,research
Magicicada,2021-05-12,-77.0884675645,38.8468999335,research
Magicicada,2021-05-12,-77.1453909673,38.9059418184,research
Magicicada,2021-05-12,-77.1198395256,38.9578436506,research
Magicicada,2021-05-12,-77.1770480967,38.8554783706,research
Magicicada,2021-05-12,-77.1194318553,38.9705988713,research
Magicicada,2021-05-12,-77.0488857858,38.9110148272,research
Magicicada,2021-05-12,-77.1858749669,38.8516027806,research
Magicicada,2021-05-12,-77.1518042681,38.8750344948,research
Magicicada,2021-05-12,-77.1361729261,38.9299451928,research
Magicicada,2021-05-12,-77.055754256,38.8517027708,research
Magicicada,2021-05-12,-77.161069295,38.918352277,research
Magicicada,2021-05-11,-77.1403415317,38.872618734,research
Magicicada,2021-05-11,-77.1405725381,38.8728594428,research
Magicicada,2021-05-11,-77.1357237458,38.8743731413,research
Magicicada,2021-05-11,-77.1356386363,38.8744351103,research
Magicicada,2021-05-11,-77.1365783832,38.8766633851,research
Magicicada,2021-05-11,-77.136243149,38.8766397157,research
Magicicada septendecim,2021-05-11,-77.1389062077,38.87780197,research
Magicicada,2021-05-11,-77.1388743013,38.8777109946,research
Magicicada,2021-05-11,-77.1388628639,38.8773698418,research
Magicicada septendecim,2021-05-11,-77.27276734,38.94971511,research
Magicicada,2021-05-11,-76.5809151931,39.4659728502,research
Magicicada,2021-05-11,-85.3646166667,35.009425,research
Magicicada,2021-05-11,-85.3648083333,35.00971945,research
Magicicada,2021-05-11,-77.26967,38.8936466667,research
Magicicada,2021-05-12,-77.2471775121,38.8017749004,research
Magicicada,2021-05-11,-84.5641765371,39.2118140299,research
Magicicada,2021-05-11,-77.1331190598,38.9970649733,research
Magicicada,2021-05-11,-77.2641666667,38.8663888889,research
Magicicada septendecim,2021-05-11,-85.3678883812,35.1601284523,research
Magicicada,2021-05-11,-77.1755833333,39.1627528333,research
Magicicada,2021-05-11,-77.1318138333,38.7621833333,research
Magicicada,2021-05-11,-77.316692,38.7941310278,research
Magicicada septendecim,2021-05-12,-77.2022171781,39.1970164372,research
Magicicada,2021-05-11,-82.1762695313,35.8264312744,research
Magicicada,2021-05-12,-77.1155695,38.8873116667,research
Magicicada,2021-05-12,-77.1143278333,38.8872033333,research
Magicicada,2021-05-11,-77.1927971981,38.893555956,research
Magicicada,2021-05-11,-77.192809268,38.8935580436,research
Magicicada,2021-05-11,-77.1928082622,38.8935533749,research
Magicicada,2021-05-11,-77.250337,39.020499,research
Magicicada,2021-05-11,-77.250595,39.020411,research
Magicicada septendecim,2021-05-11,-77.0937638333,39.0209111667,research
Magicicada septendecim,2021-05-11,-77.0937888333,39.0208166667,research
Magicicada septendecim,2021-05-11,-77.09375,39.0207833333,research
Magicicada septendecim,2021-05-11,-77.0938028333,39.0208388333,research
Magicicada septendecim,2021-05-11,-77.0937721667,39.0208138333,research
Magicicada cassinii,2021-05-11,-77.0938195,39.0209361667,research
Magicicada,2021-05-11,-77.0937888333,39.02085,research
Magicicada cassinii,2021-05-11,-77.0937721667,39.0208638333,research
Magicicada septendecim,2021-05-11,-77.0939028333,39.0206805,research
Magicicada,2021-05-12,-77.0113449496,38.9798349979,research
Magicicada,2021-05-12,-77.1153555,38.8875166667,research
Magicicada,2021-05-12,-77.1153721667,38.887505,research
Magicicada,2021-05-12,-77.1153333333,38.8873866667,research
Magicicada,2021-05-12,-77.1153333333,38.8873966667,research
Magicicada,2021-05-11,-77.0375361667,39.032377833300004,research
Magicicada,2021-05-12,-77.2743441555,38.8009307622,research
Magicicada,2021-05-12,-77.0707945,38.7835283333,research
Magicicada,2021-05-12,-77.0707471667,38.7835966667,research
Magicicada septendecim,2021-05-11,-77.2266641447,39.0979406292,research
Magicicada septendecim,2021-05-12,-77.1345361667,39.0486221667,research
Magicicada,2021-05-11,-77.0676805,38.9593416667,research
Magicicada,2021-05-11,-77.0678333333,38.9592783333,research
Magicicada,2021-05-11,-77.0676111667,38.9593116667,research
Magicicada,2021-05-12,-77.0676945,38.9592783333,research
Magicicada,2021-05-12,-77.0677195,38.9592783333,research
Magicicada,2021-05-11,-77.0677861667,38.95927,research
Magicicada,2021-05-11,-77.0678028333,38.9593416667,research
Magicicada,2021-05-12,-77.0676638333,38.959355,research
Magicicada,2021-05-12,-77.0674833333,38.95935,research
Magicicada,2021-05-11,-77.223145,38.8309133333,research
Magicicada,2021-05-11,-77.0160833333,38.714905,research
Magicicada,2021-05-11,-76.57132,38.9393466667,research
Magicicada,2021-05-11,-77.0157694679,38.985070346,research
Magicicada,2021-05-11,-77.0456861667,38.91922,research
Magicicada,2021-05-11,-77.2959366667,38.8588633333,research
Magicicada,2021-05-11,-83.7500597164,35.8933391966,research
Magicicada,2021-05-11,-77.2985533333,38.857845,research
Magicicada septendecim,2021-05-11,-76.9995588889,39.0063533056,research
Magicicada,2021-05-11,-76.6794133333,39.1540833333,research
Magicicada,2021-05-11,-76.7754455,39.14471995,research
Magicicada,2021-05-11,-77.0766194315,38.7145518917,research
Magicicada,2021-05-11,-76.6795366667,39.1540528333,research
Magicicada,2021-05-11,-77.0692971901,38.8410979585,research
Magicicada,2021-05-11,-76.995756,38.9801009722,research
Magicicada,2021-05-11,-84,34.9000015259,research
Magicicada,2021-05-11,-83.9997055556,34.9011333333,research
Magicicada,2021-05-11,-82.592675,35.6788966667,research
Magicicada,2021-05-11,-85.8030600859,34.0648686366,research
Magicicada,2021-05-11,-76.7784633333,38.8937116667,research
Magicicada,2021-05-11,-76.7783666667,38.89378,research
Magicicada,2021-05-11,-76.77838,38.8937916667,research
Magicicada,2021-05-11,-76.77838,38.8937916667,research
Magicicada septendecim,2021-05-11,-77.176025,38.9224283333,research
Magicicada,2021-05-11,-77.1759360722,38.9225231099,research
Magicicada septendecim,2021-05-11,-77.360478,38.882826,research
Magicicada septendecim,2021-05-11,-76.8550262451,39.2228355408,research
Magicicada,2021-05-11,-83.888215,35.9904599722,research
Magicicada,2021-05-11,-76.7187634722,39.2711471944,research
Magicicada septendecim,2021-05-11,-77.1511672387,38.7805703872,research
Magicicada,2021-05-11,-84.17804527,39.62356114,research
Magicicada,2021-05-11,-75.9450538889,40.3406808889,research
Magicicada,2021-05-11,-83.4107208252,36.0523948669,research
Magicicada,2021-05-11,-77.01324445,39.2209083333,research
Magicicada septendecim,2021-05-11,-77.0554157188,38.7279099397,research
Magicicada septendecim,2021-05-11,-84.174645,35.1426583333,research
Magicicada septendecim,2021-05-11,-77.0937888333,39.02085,research
Magicicada septendecim,2021-05-11,-76.920105,39.3704383333,research
Magicicada septendecim,2021-05-11,-85.3691596985,35.1611787541,research
Magicicada,2021-05-11,-85.3696673984,35.1595764672,research
Magicicada,2021-05-11,-77.0201389341,38.8745655341,research
Magicicada,2021-05-11,-76.9768814664,39.5456700145,research
Magicicada,2021-05-11,-76.9402294719,39.4530000405,research
Magicicada,2021-05-11,-76.8103884098,39.571340115,research
Magicicada,2021-05-11,-76.9885780783,39.4367298721,research
Magicicada,2021-05-11,-83.8926166538,35.9406593244,research
Magicicada,2021-05-11,-76.8211861111,39.21925,research
Magicicada,2021-05-11,-76.88556487,39.20523008,research
Magicicada,2021-05-11,-84.3065592461,34.9864214938,research
Magicicada septendecim,2021-05-11,-76.88557111,39.20522985,research
Magicicada septendecim,2021-05-11,-84.03885425,35.87085242,research
Magicicada,2021-05-11,-77.0671305,39.0211055,research
Magicicada,2021-05-11,-77.0682055,38.95868,research
Magicicada,2021-05-11,-76.9564742222,38.9553066956,research
Magicicada,2021-05-11,-76.6081528373,39.085708043,research
Magicicada,2021-05-11,-75.7822876596,39.6872876322,research
Magicicada septendecim,2021-05-11,-77.269525,38.8936783333,research
Magicicada,2021-05-11,-77.0888055,39.0132666667,research
Magicicada septendecim,2021-05-13,-77.2302357558,39.088250201,needs_id
Magicicada,2021-05-12,-77.2554885859,38.8938022664,needs_id
Magicicada,2021-05-12,-77.2554857028,38.8938016013,needs_id
Magicicada,2021-05-12,-77.0909805,38.9007116667,needs_id
Magicicada septendecim,2021-05-12,-77.0909195,38.9006916667,research
Magicicada,2021-05-12,-77.121125,38.9190633333,needs_id
Magicicada septendecim,2021-05-12,-77.2192087389,38.6805902406,research
Magicicada septendecim,2021-05-12,-84.0168023854,35.9903592144,research
Magicicada,2021-05-12,-77.2193366667,38.7980166667,needs_id
Magicicada,2021-05-12,-76.7791366205,39.0067609766,research
Magicicada,2021-05-13,-77.1744545159,38.831472685,research
Magicicada septendecim,2021-05-12,-77.1400996487,38.8761146031,research
Magicicada septendecim,2021-05-12,-77.1400998161,38.876116061,research
Magicicada septendecim,2021-05-12,-77.1401070075,38.8761132102,research
Magicicada septendecim,2021-05-12,-77.1400961792,38.876109113,research
Magicicada septendecim,2021-05-12,-77.1401031291,38.8761068753,research
Magicicada septendecim,2021-05-12,-77.1362785648,38.8770849964,research
Magicicada septendecim,2021-05-12,-77.1362817213,38.8771021736,research
Magicicada septendecim,2021-05-12,-77.1362841512,38.8771082897,research
Magicicada septendecim,2021-05-12,-77.1362863823,38.8771136016,research
Magicicada septendecim,2021-05-12,-77.1362910815,38.8771200116,research
Magicicada septendecim,2021-05-12,-77.13629652,38.8771376567,research
Magicicada septendecim,2021-05-12,-77.1362918347,38.877137472,research
Magicicada septendecim,2021-05-12,-77.1362892741,38.8771362396,research
Magicicada septendecim,2021-05-12,-77.1362991399,38.8771445837,research
Magicicada septendecim,2021-05-12,-77.1362993547,38.8771516933,research
Magicicada septendecim,2021-05-12,-77.1363122646,38.8771534131,research
Magicicada septendecim,2021-05-12,-77.1363232792,38.877157677,research
Magicicada septendecim,2021-05-12,-77.136470999,38.8772890056,research
Magicicada septendecim,2021-05-12,-77.1364784509,38.877296599,research
Magicicada septendecim,2021-05-12,-77.1364895306,38.8773136414,research
Magicicada septendecim,2021-05-12,-77.1364939446,38.8773144812,research
Magicicada septendecim,2021-05-12,-77.1365081932,38.8773342373,research
Magicicada septendecim,2021-05-12,-77.1365300203,38.8773305492,research
Magicicada septendecim,2021-05-12,-77.1365432351,38.8773397058,research
Magicicada,2021-05-12,-77.1357919396,38.8770919182,research
Magicicada septendecim,2021-05-12,-77.1326306646,38.871977338,research
Magicicada septendecim,2021-05-12,-77.1323631574,38.872088647,research
Magicicada septendecim,2021-05-12,-77.1323989974,38.8721289605,research
Magicicada septendecim,2021-05-12,-77.1324103813,38.8721641783,research
Magicicada septendecim,2021-05-12,-77.1325224297,38.8723367146,research
Magicicada septendecim,2021-05-12,-77.1325706555,38.872401978,research
Magicicada septendecim,2021-05-12,-77.1326041878,38.8724417548,research
Magicicada septendecim,2021-05-12,-77.1326141687,38.8724525456,research
Magicicada septendecim,2021-05-12,-77.1326302818,38.8724713375,research
Magicicada septendecim,2021-05-12,-77.1326402879,38.8724824295,research
Magicicada septendecim,2021-05-12,-77.1326420782,38.8724878427,research
Magicicada septendecim,2021-05-12,-77.1326467486,38.8724933424,research
Magicicada septendecim,2021-05-12,-77.1326448531,38.8724905699,research
Magicicada septendecim,2021-05-12,-77.1326536611,38.8725050281,research
Magicicada septendecim,2021-05-12,-77.1326639279,38.8725171926,research
Magicicada septendecim,2021-05-12,-77.1326684166,38.8725278235,research
Magicicada septendecim,2021-05-12,-77.1326848016,38.8725496552,research
Magicicada septendecim,2021-05-12,-77.1327000562,38.8725750971,research
Magicicada septendecim,2021-05-12,-77.1328253857,38.8728190218,research
Magicicada septendecim,2021-05-12,-77.1328354512,38.8728564069,research
Magicicada septendecim,2021-05-12,-77.132862671,38.8729026334,research
Magicicada septendecim,2021-05-12,-77.1328693471,38.8729335891,research
Magicicada septendecim,2021-05-12,-77.1328838689,38.8729652775,research
Magicicada septendecim,2021-05-12,-77.1328965834,38.8730021938,research
Magicicada septendecim,2021-05-12,-77.1329016821,38.8730177171,research
Magicicada septendecim,2021-05-12,-77.1329127027,38.8730545249,research
Magicicada septendecim,2021-05-12,-77.1332519897,38.8738670146,research
Magicicada,2021-05-12,-77.1339198663,38.8745680665,research
Magicicada septendecim,2021-05-12,-77.1350826009,38.874548331,research
Magicicada septendecim,2021-05-12,-77.0157079218,38.9349357498,research
Magicicada septendecim,2021-05-12,-77.127972461,38.8909542405,research
Magicicada septendecim,2021-05-12,-77.1602746443,38.8315233181,research
Magicicada septendecim,2021-05-12,-77.0437601306,38.9223867993,research
Magicicada septendecim,2021-05-12,-77.0933217699,38.9658838571,research
Magicicada septendecim,2021-05-12,-77.0275184083,38.8171447071,research
Magicicada septendecim,2021-05-12,-77.1879190341,38.8027100671,research
Magicicada septendecim,2021-05-12,-77.1307029818,38.9691051103,research
Magicicada septendecim,2021-05-12,-77.1565232026,38.9129912882,research
Magicicada septendecim,2021-05-12,-77.1556532932,38.8204890978,research
Magicicada septendecim,2021-05-12,-77.1580394222,38.8989055081,research
Magicicada septendecim,2021-05-12,-77.0132282415,38.9186826936,research
Magicicada,2021-05-12,-77.1395280614,38.8747406693,research
Magicicada,2021-05-12,-83.769194077,42.2893398206,research
Magicicada,2021-05-13,-77.1182111667,39.0452111667,research
Magicicada,2021-05-12,-77.1752113433,38.7626101696,research
Magicicada septendecim,2021-05-12,-76.8473966862,39.1999082741,research
Magicicada,2021-05-12,-76.8473966862,39.1999082741,research
Magicicada,2021-05-12,-76.8473966862,39.1999082741,research
Magicicada,2021-05-12,-77.1102916667,38.9090166667,research
Magicicada septendecim,2021-05-12,-77.1127568185,38.7887924998,research
Magicicada septendecim,2021-05-12,-77.2188546873,38.6806488683,research
Magicicada,2021-05-13,-77.0947638333,39.0202333333,research
Magicicada,2021-05-13,-77.0946111667,39.0201221667,research
Magicicada,2021-05-13,-77.0947945,39.0201638333,research
Magicicada,2021-05-12,-76.9450916667,38.9847083333,research
Magicicada,2021-05-12,-77.1132318634,39.04683231,research
Magicicada septendecim,2021-05-12,-77.3825444444,38.7857111111,research
Magicicada septendecim,2021-05-12,-77.2742207721,38.947777137,research
Magicicada,2021-05-12,-76.942944419,38.8118850128,casual
Magicicada septendecim,2021-05-13,-77.1017400217,38.8476788941,research
Magicicada,2021-05-12,-77.321627,38.955736,research
Magicicada,2021-05-12,-77.121493745,39.039335016,research
Magicicada,2021-05-12,-76.8828676346,39.0014570136,research
Magicicada,2021-05-12,-84.5370083333,39.1687694444,research
Magicicada,2021-05-12,-83.609955,42.246345,research
Magicicada septendecim,2021-05-12,-76.7503045499,38.9828326528,research
Magicicada,2021-05-12,-76.7505938932,38.9832861331,research
Magicicada septendecim,2021-05-12,-76.7505938932,38.9832861331,research
Magicicada septendecim,2021-05-12,-76.7505938932,38.9832861331,research
Magicicada septendecim,2021-05-12,-76.7505938932,38.9832861331,research
Magicicada septendecim,2021-05-12,-76.8139931828,38.8314048461,research
Magicicada,2021-05-12,-77.3439189948,38.9035116101,research
Magicicada,2021-05-12,-74.6426315308,40.3524932861,research
Magicicada,2021-05-12,-74.72422,40.29333833,research
Magicicada,2021-05-12,-83.2729481567,36.0371879728,research
Magicicada,2021-05-12,-76.6062675789,39.0967760714,research
Magicicada,2021-05-12,-76.6061197221,39.1008038792,research
Magicicada septendecim,2021-05-12,-76.6175955534,39.0968772898,research
Magicicada,2021-05-12,-77.17772,38.8915633333,research
Magicicada,2021-05-12,-84.7537187,39.51112113,research
Magicicada,2021-05-12,-77.2685780749,38.8902008834,research
Magicicada,2021-05-12,-76.9443817139,38.7141838074,research
Magicicada,2021-05-12,-76.9565623999,38.9553160816,research
Magicicada septendecim,2021-05-12,-76.9565640762,38.9553173852,research
Magicicada septendecim,2021-05-12,-76.9565590471,38.9553207746,research
Magicicada septendecim,2021-05-12,-77.1311812222,39.072188,research
Magicicada septendecim,2021-05-12,-76.9565788284,38.95533355,research
Magicicada,2021-05-12,-77.1814609722,39.0321819722,research
Magicicada,2021-05-12,-74.7243133604,40.2934716444,research
Magicicada,2021-05-12,-74.7243134078,40.2934786707,research
Magicicada septendecim,2021-05-12,-77.0979191735,38.7696984128,research
Magicicada,2021-05-12,-77.1847825979,38.90370167,research
Magicicada,2021-05-12,-83.7121216897,42.3188571041,research
Magicicada,2021-05-12,-83.7120600303,42.3188805641,research
Magicicada,2021-05-12,-83.7121324186,42.3184013586,research
Magicicada septendecim,2021-05-12,-77.1603088379,38.9310455322,research
Magicicada,2021-05-12,-77.1058416667,38.8906216667,research
Magicicada septendecim,2021-05-12,-77.1082833333,38.8904533333,research
Magicicada,2021-05-12,-76.8394266323,39.2925059973,research
Magicicada septendecula,2021-05-12,-76.8871216667,39.00994445,research
Magicicada septendecim,2021-05-12,-77.3473591392,38.996746603,research
Magicicada septendecim,2021-05-12,-77.327555272,38.9020853416,research
Magicicada septendecim,2021-05-12,-77.1212833333,38.8868533333,research
Magicicada septendecim,2021-05-12,-77.1213305,38.8868466667,research
Magicicada septendecim,2021-05-12,-77.1213305,38.8868466667,research
Magicicada,2021-05-12,-77.364845,38.9711033333,research
Magicicada septendecim,2021-05-12,-77.1210416667,38.88672,research
Magicicada septendecim,2021-05-12,-77.1213,38.8868833333,research
Magicicada,2021-05-12,-77.1208583333,38.8863666667,research
Magicicada septendecim,2021-05-12,-77.1209195,38.8862333333,research
Magicicada septendecim,2021-05-12,-77.120925,38.8864133333,research
Magicicada cassinii,2021-05-12,-77.1209195,38.886345,research
Magicicada cassinii,2021-05-12,-77.1210416667,38.8866416667,research
Magicicada,2021-05-12,-77.2547383333,38.9250966667,research
Magicicada,2021-05-12,-77.2795333333,38.9171533333,research
Magicicada,2021-05-12,-77.27938,38.917145,research
Magicicada septendecim,2021-05-12,-77.27945,38.917145,research
Magicicada,2021-05-12,-85.6169650253,38.2011275151,research
Magicicada septendecim,2021-05-12,-77.2097909324,38.8234753755,research
Magicicada,2021-05-12,-76.9565670937,38.9553168638,research
Magicicada,2021-05-12,-76.9565510005,38.9553137351,research
Magicicada septendecim,2021-05-12,-76.956561394,38.9553249462,research
Magicicada,2021-05-12,-76.9565670937,38.9553121708,research
Magicicada,2021-05-12,-76.956518814,38.9553155602,research
Magicicada,2021-05-12,-76.87558753,39.01021422,research
Magicicada,2021-05-12,-77.1580971667,38.8807333333,research
Magicicada,2021-05-12,-76.936295,38.96688,research
Magicicada septendecim,2021-05-12,-77.1350333333,38.881925,research
Magicicada septendecim,2021-05-12,-77.1148083333,38.88907,research
Magicicada septendecim,2021-05-12,-77.1175528333,38.88863,research
Magicicada,2021-05-12,-77.1152278333,38.8889783333,research
Magicicada septendecim,2021-05-12,-77.1142416667,38.8879,research
Magicicada,2021-05-12,-77.1142971667,38.8877866667,needs_id
Magicicada,2021-05-12,-76.9895248413,38.839717865,needs_id
Magicicada septendecim,2021-05-12,-77.0678945,38.9592033333,research
Magicicada septendecim,2021-05-12,-77.0676945,38.959275,research
Magicicada,2021-05-12,-77.0964924899,38.8918354176,research
Magicicada septendecim,2021-05-12,-76.8874133333,39.0100583333,research
Magicicada septendecim,2021-05-12,-77.0821695,38.8318466667,research
Magicicada septendecim,2021-05-12,-77.1416784079,39.046792374,research
Magicicada septendecim,2021-05-12,-76.95395,38.9542966667,research
Magicicada,2021-05-12,-77.0586838201,38.8091028753,research
Magicicada septendecim,2021-05-12,-76.676915288,39.2895727412,research
Magicicada septendecim,2021-05-12,-77.1154638333,38.8874466667,research
Magicicada septendecim,2021-05-12,-77.1153805,38.8874666667,research
Magicicada,2021-05-12,-77.1153861667,38.8874633333,research
Magicicada septendecim,2021-05-12,-77.1157,38.8874083333,research
Magicicada septendecim,2021-05-12,-77.1156695,38.8872916667,research
Magicicada,2021-05-12,-77.0938583091,38.8383148989,research
Magicicada,2021-05-12,-77.0938583091,38.8383148989,research
Magicicada septendecim,2021-05-13,-77.207475,38.8553916667,needs_id
Magicicada septendecim,2021-05-13,-77.20748,38.855525,needs_id
Magicicada,2021-05-13,-77.1480440465,38.8190776169,research
Magicicada,2021-05-14,-77.2469416667,39.0021583333,research
Magicicada,2021-05-14,-76.9979166667,38.9735833333,research
Magicicada,2021-05-13,-77.22420163,38.82766582,research
Magicicada,2021-05-13,-77.0815501354,38.9307449546,research
Magicicada,2021-05-13,-77.0154333333,39.0232611667,research
Magicicada,2021-05-14,-76.970795,38.974695,research
Magicicada,2021-05-13,-77.0677555,38.9593083333,research
Magicicada,2021-05-13,-76.9991133333,39.0426638333,research
Magicicada,2021-05-13,-77.0677638333,38.9593083333,research
Magicicada,2021-05-14,-76.6044974409,39.4751264385,research
Magicicada,2021-05-13,-83.698395,35.94808333,research
Magicicada,2021-05-14,-76.6311310188,39.3526223788,research
Magicicada,2021-05-13,-77.35637,38.9759133333,research
Magicicada,2021-05-14,-77.0707995441,38.9283594053,research
Magicicada,2021-05-14,-76.5813204685,39.0447998447,research
Magicicada,2021-05-13,-77.18168,39.0320079722,research
Magicicada,2021-05-13,-76.8192079556,38.9620491186,research
Magicicada,2021-05-14,-77.1157221667,38.8870716667,research
Magicicada,2021-05-14,-77.1156388333,38.887005,research
Magicicada,2021-05-14,-77.1155861667,38.8873216667,research
Magicicada,2021-05-14,-77.1159666667,38.88723,research
Magicicada,2021-05-14,-85.6911466667,38.22805,research
Magicicada,2021-05-13,-86.8422488,33.125608,research
Magicicada,2021-05-14,-77.2281255015,38.9815640264,research
Magicicada,2021-05-14,-84.4339049143,39.1195324157,research
Magicicada,2021-05-13,-76.954025,38.9542416667,research
Magicicada,2021-05-13,-76.954125,38.95422,research
Magicicada,2021-05-13,-77.1158132726,39.0361739966,research
Magicicada,2021-05-13,-77.1158132726,39.0361739966,research
Magicicada,2021-05-14,-77.0434830223,38.8315737954,research
Magicicada,2021-05-14,-84.6219004369,39.1392288921,research
Magicicada,2021-05-14,-77.1847686768,38.8775253296,research
Magicicada,2021-05-13,-77.0682445,38.9587633333,research
Magicicada,2021-05-14,-76.8482416667,39.1852888889,research
Magicicada,2021-05-14,-76.9954149722,38.985993,research
Magicicada,2021-05-13,-76.6691966667,39.01131945,research
Magicicada,2021-05-14,-76.7745132446,39.2837753296,research
Magicicada,2021-05-13,-76.5587533333,39.4195533333,research
Magicicada,2021-05-14,-77.0359438041,39.0310218039,research
Magicicada,2021-05-13,-76.59701732,39.3405216103,research
Magicicada,2021-05-13,-77.2288606848,38.8009329062,research
Magicicada,2021-05-13,-76.7893616667,39.245625,research
Magicicada,2021-05-13,-75.6932311292,40.0371781109,research
Magicicada,2021-05-13,-77.1580861111,38.8825055556,research
Magicicada,2021-05-13,-77.013583,39.0095403,research
Magicicada,2021-05-13,-77.0940431601,39.0207255546,research
Magicicada,2021-05-13,-77.01316988,39.00959875,research
Magicicada,2021-05-13,-77.0132543,39.00966235,research
Magicicada,2021-05-13,-76.9962543,38.9804461,research
Magicicada,2021-05-13,-77.01833333,38.969795,research
Magicicada,2021-05-13,-77.1154721667,38.8874883333,research
Magicicada,2021-05-13,-77.115325,38.8873416667,research
Magicicada,2021-05-13,-77.1154721667,38.8874783333,research
Magicicada,2021-05-13,-77.115425,38.8875116667,research
Magicicada,2021-05-13,-77.0678166667,38.9592033333,research
Magicicada,2021-05-13,-77.2149666667,38.8722444444,research
Magicicada,2021-05-13,-84.6792873691,39.2164605641,research
Magicicada septendecim,2021-05-13,-76.8747622163,38.9048167707,casual
Magicicada,2021-05-13,-77.171222228,38.6368995643,research
Magicicada,2021-05-13,-77.0385339664,38.6878290581,research
Magicicada,2021-05-13,-77.1902140982,38.7544073634,research
Magicicada,2021-05-13,-77.453575,39.6348383333,research
Magicicada,2021-05-13,-77.3200671563,38.7962772543,research
Magicicada,2021-05-13,-77.2791966667,38.9170216667,research
Magicicada,2021-05-13,-77.0563971667,38.9316216667,research
Magicicada,2021-05-13,-83.9232642698,39.7984293831,research
Magicicada,2021-05-13,-76.7114716667,39.3745466667,research
Magicicada,2021-05-13,-77.0135761963,39.2208895081,research
Magicicada septendecim,2021-05-13,-77.1209555,38.88653,research
Magicicada,2021-05-13,-78.8359861073,36.1201033601,research
Magicicada septendecim,2021-05-13,-77.1209333333,38.8864116667,research
Magicicada septendecim,2021-05-13,-77.1207055,38.8863116667,research
Magicicada,2021-05-13,-77.1207888333,38.8864966667,research
Magicicada septendecim,2021-05-13,-77.1206666667,38.886125,research
Magicicada septendecim,2021-05-13,-77.1207278333,38.88635,research
Magicicada septendecim,2021-05-13,-77.120575,38.8862,research
Magicicada,2021-05-13,-77.1210721667,38.8863866667,research
Magicicada septendecim,2021-05-13,-77.2317678328,38.824829046,research
Magicicada,2021-05-13,-76.8882321691,39.2245049772,research
Magicicada septendecim,2021-05-13,-77.18468062,38.9037985824,research
Magicicada septendecim,2021-05-13,-76.8476849571,39.1965075444,research
Magicicada,2021-05-13,-76.9565375894,38.9553066956,research
Magicicada,2021-05-13,-76.9565570354,38.9553236426,research
Magicicada,2021-05-13,-76.9565573707,38.9553163423,research
Magicicada,2021-05-13,-76.95647154,38.955293138,research
Magicicada,2021-05-13,-76.9566307962,38.9554289746,research
Magicicada,2021-05-13,-76.9537118822,38.9565041862,research
Magicicada,2021-05-13,-76.9565922394,38.9553434575,research
Magicicada,2021-05-13,-76.8006966667,39.1959583333,research
Magicicada,2021-05-13,-77.153734016,39.0943181436,research
Magicicada,2021-05-14,-77.2561608998,38.8931396837,needs_id
Magicicada septendecim,2021-05-14,-77.1204083333,38.919405,needs_id
Magicicada septendecim,2021-05-14,-77.1201333333,38.9195166667,research
Magicicada septendecim,2021-05-14,-77.1204611667,38.9192,needs_id
Magicicada,2021-05-14,-77.1205,38.919005,needs_id
Magicicada septendecim,2021-05-14,-77.1208888333,38.9193466667,needs_id
Magicicada septendecim,2021-05-14,-77.1207416667,38.919255,needs_id
Magicicada septendecim,2021-05-14,-77.1208111667,38.9192666667,needs_id
Magicicada septendecim,2021-05-14,-77.1208888333,38.9193216667,needs_id
Magicicada,2021-05-14,-89.4129508078,38.8842292824,research
Magicicada,2021-05-14,-87.5979616667,38.0740888333,research
Magicicada,2021-05-15,-76.7002461478,39.0839925028,research
Magicicada septendecim,2021-05-14,-77.0591447,38.8701814,research
Magicicada septendecim,2021-05-14,-77.1142666667,38.98235,research
Magicicada,2021-05-14,-77.0724416667,38.9754833333,research
Magicicada,2021-05-14,-75.767595,39.6713033333,research
