datetime,scientific_name,user,place_guess,longitude,latitude,image_url,quality_grade,description
2021-06-04T18:25:23Z,Magicicada septendecim,jay614,"Alum Creek State Park, Lewis Center, OH, US",-82.98358,40.2374716667,https://static.inaturalist.org/photos/196859205/medium.jpg,research,
2021-06-08T10:21:18Z,Magicicada septendecim,mchail,"Fairfax, VA 22032, USA",-77.3019527778,38.8033833333,https://static.inaturalist.org/photos/193228570/medium.jpeg,research,
2021-06-03T17:00:40Z,Magicicada,operations,Potomac,-77.2187805176,39.0428237915,https://static.inaturalist.org/photos/192970139/medium.jpeg,research,
2021-06-13T11:55:35Z,Magicicada septendecim,daniel3887,"University Blvd E, Silver Spring, MD, US",-77.0086718312,39.0204555412,https://static.inaturalist.org/photos/191546322/medium.jpg,research,
2021-06-02T15:18:37Z,Magicicada septendecim,sgstrine,"Loy Wolfe Rd, Myersville, MD, US",-77.5728833333,39.5805583333,https://inaturalist-open-data.s3.amazonaws.com/photos/189845036/medium.jpg,research,
2021-06-02T08:48:02Z,Magicicada,evan_martinez,"Old Annapolis Rd, Columbia, MD, US",-76.823425,39.2283216667,https://static.inaturalist.org/photos/188365554/medium.jpg,needs_id,
2021-06-02T13:21:26Z,Magicicada septendecim,chw17,"Twin Oaks Dr, Edgewater, MD, US",-76.5210234397,38.8999015227,https://static.inaturalist.org/photos/187277873/medium.jpg,needs_id,
2021-06-21T11:31:00Z,Magicicada septendecim,susankirt,"11598 E 350 N, Otterbein, IN 47970, USA",-87.1003024,40.3666249,https://inaturalist-open-data.s3.amazonaws.com/photos/183599994/medium.jpg,research,17 year cicadas
2021-06-09T12:32:49Z,Magicicada,taylory2141,"Halfway, MD, USA",-77.7485903,39.6250635,https://inaturalist-open-data.s3.amazonaws.com/photos/183473656/medium.jpeg,needs_id,
2021-06-12T15:53:21Z,Magicicada,pmc762,"Vigo County, US-IN, US",-87.36002167,39.398955,https://inaturalist-open-data.s3.amazonaws.com/photos/182594509/medium.png,needs_id,"Observation and ID generated from photo library and submitted with Earthdeck AI for iPhone. 
![Earthdeck app icon](https://parkwolf.sfo3.digitaloceanspaces.com/earthdeck/Icon_16.png) **[Get Earthdeck for iPhone](https://bit.ly/earthdeck)**"
2021-06-23T17:23:57Z,Magicicada septendecim,redmondbru,"King Rd, Green Lane, PA, US",-75.4185633333,40.337795,https://inaturalist-open-data.s3.amazonaws.com/photos/181610480/medium.jpg,research,
2021-06-04T14:05:00Z,Magicicada cassinii,andb52,"Pennsylvania, US",-75.1924444809,40.062080991,https://inaturalist-open-data.s3.amazonaws.com/photos/180930106/medium.jpeg,casual,Relocated a group from Bucks County to try to reestablish extirpated population. We'll see in 2038 if it worked. 
2021-06-07T16:38:00Z,Magicicada septendecim,smithjg1954,"Oak Ridge, TN, USA",-84.2432433333,35.9608116667,https://inaturalist-open-data.s3.amazonaws.com/photos/180365807/medium.jpeg,research,Clark Center Park
2021-06-10T15:51:00Z,Magicicada,smithjg1954,"Oak Ridge, TN, USA",-84.246126051,35.9604812464,https://inaturalist-open-data.s3.amazonaws.com/photos/180362382/medium.jpg,needs_id,Infected with Massospora cicadina
2021-06-06T16:49:22Z,Magicicada,ntahir,"Ritchey Woods Nature Preserve, Fishers, IN, US",-86.03675,39.9383416667,https://inaturalist-open-data.s3.amazonaws.com/photos/180274219/medium.jpg,research,
2021-06-04T18:19:00Z,Magicicada,amurfalcon,"Maryland, US",-77.1898378304,38.8906836529,https://inaturalist-open-data.s3.amazonaws.com/photos/178696879/medium.jpeg,needs_id,
2021-06-04T17:06:23Z,Magicicada septendecim,cecildomyiidae,"Birdsboro, PA 19508, USA",-75.8126810566,40.2591669648,https://inaturalist-open-data.s3.amazonaws.com/photos/178586895/medium.jpeg,research,
2021-06-04T15:47:00Z,Magicicada septendecim,llaurab,"Oakton, VA, USA",-77.3008172,38.8809451,https://inaturalist-open-data.s3.amazonaws.com/photos/178494239/medium.jpg,needs_id,M. cassinii ovipositing on a Japanese maple (Acer palmatum).
2021-06-02T17:20:00Z,Magicicada cassinii,treegrow,"Takoma Park, MD, USA",-77.0140569722,38.9761239722,https://inaturalist-open-data.s3.amazonaws.com/photos/177763631/medium.jpg,research,
2021-06-24T21:43:44Z,Magicicada,rilocybin,"Cito Rd, McConnellsburg, PA, US",-77.9832166667,39.89782,https://inaturalist-open-data.s3.amazonaws.com/photos/177508444/medium.jpg,needs_id,
2021-06-09T00:00:00Z,Magicicada cassinii,conniethompson,"Martinsville, IN 46151, USA",-86.4098585397,39.4309271611,https://inaturalist-open-data.s3.amazonaws.com/photos/177421534/medium.jpeg,research,
2021-06-09T00:00:00Z,Magicicada septendecim,conniethompson,"Martinsville, IN 46151, USA",-86.4100365713,39.4308738144,https://inaturalist-open-data.s3.amazonaws.com/photos/177421429/medium.jpeg,research,
2021-06-09T00:00:00Z,Magicicada cassinii,conniethompson,"Martinsville, IN 46151, USA",-86.409942694,39.4310416232,https://inaturalist-open-data.s3.amazonaws.com/photos/177421307/medium.jpeg,research,
2021-06-13T00:00:00Z,Magicicada septendecim,conniethompson,"Martinsville, IN 46151, USA",-86.410058029,39.4311312246,https://inaturalist-open-data.s3.amazonaws.com/photos/177421182/medium.jpeg,research,At the height of the chorus.
2021-06-28T15:00:00Z,Magicicada,tcriley,"101 Pine Grove Rd, Fayetteville, PA 17222, USA",-77.4800529,39.9114255,https://inaturalist-open-data.s3.amazonaws.com/photos/177388726/medium.jpeg,needs_id,
2021-06-03T13:40:00Z,Magicicada septendecim,harpercm3,"McLean, VA, USA",-77.1772604,38.9338676,https://static.inaturalist.org/photos/177093697/medium.jpg,research,"""Zombie"" Cicada"
2021-06-28T14:27:00Z,Magicicada,tcriley,"Franklin County, PA, USA",-77.4802422518,39.9111681683,https://inaturalist-open-data.s3.amazonaws.com/photos/176934699/medium.jpeg,research,
2021-06-05T09:47:57Z,Magicicada,aidanrf,"Cherrywood Ave, Cumberland, MD, US",-78.8003799459,39.6496906925,https://inaturalist-open-data.s3.amazonaws.com/photos/176802450/medium.jpg,research,
2021-06-29T14:00:00Z,Magicicada septendecim,tcriley,"101 Pine Grove Rd, Fayetteville, PA 17222, USA",-77.4800529,39.9114255,https://inaturalist-open-data.s3.amazonaws.com/photos/176722081/medium.jpeg,needs_id,
2021-06-29T14:00:00Z,Magicicada,tcriley,"101 Pine Grove Rd, Fayetteville, PA 17222, USA",-77.4800529,39.9114255,https://inaturalist-open-data.s3.amazonaws.com/photos/176722069/medium.jpeg,needs_id,
2021-06-29T14:00:00Z,Magicicada,tcriley,"101 Pine Grove Rd, Fayetteville, PA 17222, USA",-77.4800529,39.9114255,https://inaturalist-open-data.s3.amazonaws.com/photos/176722037/medium.jpeg,research,
2021-06-29T14:00:00Z,Magicicada,tcriley,"101 Pine Grove Rd, Fayetteville, PA 17222, USA",-77.4800529,39.9114255,https://inaturalist-open-data.s3.amazonaws.com/photos/176722012/medium.jpeg,research,
2021-06-29T14:00:00Z,Magicicada septendecim,tcriley,"101 Pine Grove Rd, Fayetteville, PA 17222, USA",-77.4800529,39.9114255,https://inaturalist-open-data.s3.amazonaws.com/photos/176721981/medium.jpeg,needs_id,
2021-06-29T14:00:00Z,Magicicada septendecim,tcriley,"101 Pine Grove Rd, Fayetteville, PA 17222, USA",-77.4800529,39.9114255,https://inaturalist-open-data.s3.amazonaws.com/photos/176721897/medium.jpeg,needs_id,
2021-06-29T14:00:00Z,Magicicada septendecim,tcriley,"101 Pine Grove Rd, Fayetteville, PA 17222, USA",-77.4800529,39.9114255,https://inaturalist-open-data.s3.amazonaws.com/photos/176721888/medium.jpeg,needs_id,
2021-06-29T14:00:00Z,Magicicada septendecim,tcriley,"101 Pine Grove Rd, Fayetteville, PA 17222, USA",-77.4800529,39.9114255,https://inaturalist-open-data.s3.amazonaws.com/photos/176721824/medium.jpeg,needs_id,
2021-06-29T14:00:00Z,Magicicada,tcriley,"101 Pine Grove Rd, Fayetteville, PA 17222, USA",-77.4800529,39.9114255,https://inaturalist-open-data.s3.amazonaws.com/photos/176721797/medium.jpeg,needs_id,
2021-06-29T14:00:00Z,Magicicada,tcriley,"101 Pine Grove Rd, Fayetteville, PA 17222, USA",-77.4800529,39.9114255,https://inaturalist-open-data.s3.amazonaws.com/photos/176721759/medium.jpeg,research,
2021-06-29T14:00:00Z,Magicicada,tcriley,"101 Pine Grove Rd, Fayetteville, PA 17222, USA",-77.4800529,39.9114255,https://inaturalist-open-data.s3.amazonaws.com/photos/176721724/medium.jpeg,research,
2021-06-29T14:00:00Z,Magicicada septendecim,tcriley,"101 Pine Grove Rd, Fayetteville, PA 17222, USA",-77.4800529,39.9114255,https://inaturalist-open-data.s3.amazonaws.com/photos/176721688/medium.jpeg,needs_id,
2021-06-29T14:00:00Z,Magicicada,tcriley,"101 Pine Grove Rd, Fayetteville, PA 17222, USA",-77.4800529,39.9114255,https://inaturalist-open-data.s3.amazonaws.com/photos/176721647/medium.jpeg,research,
2021-06-10T12:20:44Z,Magicicada septendecim,audreymc929,"Miller Rd, Ann Arbor, MI, US",-83.8227802302,42.310578034,https://inaturalist-open-data.s3.amazonaws.com/photos/176668492/medium.jpg,research,
2021-06-05T09:06:00Z,Magicicada septendecim,urban_botanist,"Peeper Pond, North Tract, Patuxent Research Refuge, MD, USA",-76.760355909,39.0439216564,https://inaturalist-open-data.s3.amazonaws.com/photos/176663871/medium.jpg,research,
2021-06-26T12:01:00Z,Magicicada septendecim,tcriley,"Franklin County, PA, USA",-77.6340460534,39.9099516511,https://inaturalist-open-data.s3.amazonaws.com/photos/176430145/medium.jpeg,research,It was hit by our car while driving.
2021-06-29T14:40:00Z,Magicicada,tcriley,"101 Pine Grove Rd, Fayetteville, PA 17222, USA",-77.4800529,39.9114255,https://inaturalist-open-data.s3.amazonaws.com/photos/176429595/medium.jpeg,needs_id,
2021-06-29T13:39:00Z,Magicicada,tcriley,"101 Pine Grove Rd, Fayetteville, PA 17222, USA",-77.4800529,39.9114255,https://inaturalist-open-data.s3.amazonaws.com/photos/176429570/medium.jpeg,needs_id,
2021-06-28T13:52:00Z,Magicicada,tcriley,"101 Pine Grove Rd, Fayetteville, PA 17222, USA",-77.4800529,39.9114255,https://inaturalist-open-data.s3.amazonaws.com/photos/176429564/medium.jpeg,needs_id,
2021-06-28T13:37:00Z,Magicicada,tcriley,"101 Pine Grove Rd, Fayetteville, PA 17222, USA",-77.4800529,39.9114255,https://inaturalist-open-data.s3.amazonaws.com/photos/176429537/medium.jpeg,needs_id,
2021-06-27T14:36:00Z,Magicicada,tcriley,"101 Pine Grove Rd, Fayetteville, PA 17222, USA",-77.4800529,39.9114255,https://inaturalist-open-data.s3.amazonaws.com/photos/176429522/medium.jpeg,needs_id,
2021-06-15T16:55:00Z,Magicicada septendecim,frodejacobsen,Hitz-Rhodehamel Nature Preserve,-86.2270778427,39.2572891523,https://inaturalist-open-data.s3.amazonaws.com/photos/176407840/medium.jpg,research,
2021-06-15T16:56:00Z,Magicicada cassinii,frodejacobsen,Hitz-Rhodehamel Nature Preserve,-86.2270778427,39.2572891523,https://inaturalist-open-data.s3.amazonaws.com/photos/176407836/medium.jpg,research,
2021-06-16T14:36:00Z,Magicicada,a-nilsenl23,"Catonsville, MD, USA",-76.7624616623,39.2635266424,https://inaturalist-open-data.s3.amazonaws.com/photos/176286827/medium.jpeg,needs_id,
2021-06-14T13:20:00Z,Magicicada cassinii,frodejacobsen,"Brown County, IN, USA",-86.205413471,39.26111666,https://inaturalist-open-data.s3.amazonaws.com/photos/176280544/medium.jpg,research,
2021-06-14T18:52:00Z,Magicicada septendecim,frodejacobsen,"Brown County, IN, USA",-86.205413471,39.26111666,https://inaturalist-open-data.s3.amazonaws.com/photos/176280386/medium.jpg,research,
2021-06-28T15:00:00Z,Magicicada,tcriley,"Franklin County, US-PA, US",-77.4786825739,39.9108238465,https://inaturalist-open-data.s3.amazonaws.com/photos/175968531/medium.jpeg,needs_id,
2021-06-28T14:20:00Z,Magicicada septendecim,tcriley,"Franklin County, PA, USA",-77.4806884399,39.9077215676,https://inaturalist-open-data.s3.amazonaws.com/photos/175933134/medium.jpeg,research,
2021-06-02T13:35:00Z,Magicicada,silversea_starsong,"Wolf Trap, VA, USA",-77.2838386379,38.936915643,https://inaturalist-open-data.s3.amazonaws.com/photos/175895344/medium.jpeg,research,
2021-06-02T10:41:00Z,Magicicada septendecim,silversea_starsong,"Wolf Trap, VA, USA",-77.2822168449,38.937844801,https://inaturalist-open-data.s3.amazonaws.com/photos/175874229/medium.jpeg,research,
2021-06-02T10:36:00Z,Magicicada cassinii,silversea_starsong,"Wolf Trap, VA, USA",-77.2818665052,38.9377979895,https://inaturalist-open-data.s3.amazonaws.com/photos/175874196/medium.jpeg,research,
2021-06-02T10:36:00Z,Magicicada septendecim,silversea_starsong,"Wolf Trap, VA, USA",-77.2818665052,38.9377979895,https://inaturalist-open-data.s3.amazonaws.com/photos/175874189/medium.jpeg,research,
2021-06-02T09:57:00Z,Magicicada septendecim,silversea_starsong,"Fairfax County, VA, USA",-77.3386953117,38.8744085222,https://inaturalist-open-data.s3.amazonaws.com/photos/175778854/medium.jpeg,research,
2021-06-17T16:29:22Z,Magicicada,nature_knight,"Sharon Woods, Sharonville, OH, US",-84.3891666667,39.2822333333,https://inaturalist-open-data.s3.amazonaws.com/photos/175510878/medium.jpg,needs_id,Sharon Woods
2021-06-17T16:30:47Z,Magicicada cassinii,nature_knight,"Sharon Woods, Sharonville, OH, US",-84.3897633333,39.2818033333,https://inaturalist-open-data.s3.amazonaws.com/photos/175510792/medium.jpg,research,Sharon Woods
2021-06-17T16:31:00Z,Magicicada cassinii,nature_knight,"Sharon Woods, Sharonville, OH, US",-84.3897166667,39.2818533333,https://inaturalist-open-data.s3.amazonaws.com/photos/175510665/medium.jpg,research,Sharon Woods
2021-06-17T16:31:42Z,Magicicada cassinii,nature_knight,"Sharon Woods, Sharonville, OH, US",-84.3903666667,39.2816083333,https://inaturalist-open-data.s3.amazonaws.com/photos/175510555/medium.jpg,research,Sharon Woods
2021-06-17T16:36:19Z,Magicicada cassinii,nature_knight,"Sharon Woods, Sharonville, OH, US",-84.3913583333,39.2813083333,https://inaturalist-open-data.s3.amazonaws.com/photos/175510478/medium.jpg,research,Sharon Woods
2021-06-17T16:39:56Z,Magicicada,nature_knight,"Sharon Woods Golf Course, Sharonville, OH, US",-84.39225,39.280645,https://inaturalist-open-data.s3.amazonaws.com/photos/175510406/medium.jpg,needs_id,Sharon Woods
2021-06-17T16:40:22Z,Magicicada cassinii,nature_knight,"Sharon Woods Golf Course, Sharonville, OH, US",-84.3929283333,39.28037,https://inaturalist-open-data.s3.amazonaws.com/photos/175510335/medium.jpg,research,Sharon Woods
2021-06-17T16:41:51Z,Magicicada cassinii,nature_knight,"Sharon Woods, Sharonville, OH, US",-84.3934116667,39.2801033333,https://inaturalist-open-data.s3.amazonaws.com/photos/175510237/medium.jpg,research,Sharon Woods
2021-06-17T16:42:11Z,Magicicada cassinii,nature_knight,"Sharon Woods, Sharonville, OH, US",-84.3935383333,39.2801583333,https://inaturalist-open-data.s3.amazonaws.com/photos/175510142/medium.jpg,research,Sharon Woods
2021-06-17T16:44:32Z,Magicicada cassinii,nature_knight,"Sharon Woods, Sharonville, OH, US",-84.394316666700007,39.279605,https://inaturalist-open-data.s3.amazonaws.com/photos/175510048/medium.jpg,research,Sharon Woods
2021-06-17T16:47:10Z,Magicicada cassinii,nature_knight,"Sharon Woods, Sharonville, OH, US",-84.3955,39.27955,https://inaturalist-open-data.s3.amazonaws.com/photos/175509945/medium.jpg,research,Sharon Woods
2021-06-17T16:48:38Z,Magicicada,nature_knight,"Sharon Woods, Sharonville, OH, US",-84.3964466667,39.279925,https://inaturalist-open-data.s3.amazonaws.com/photos/175509845/medium.jpg,needs_id,Sharon Woods
2021-06-17T16:49:35Z,Magicicada cassinii,nature_knight,"Sharon Woods, Sharonville, OH, US",-84.3964466667,39.2800116667,https://inaturalist-open-data.s3.amazonaws.com/photos/175509744/medium.jpg,research,Sharon Woods
2021-06-17T16:52:08Z,Magicicada cassinii,nature_knight,"Sharon Woods, Sharonville, OH, US",-84.3973783333,39.2802466667,https://inaturalist-open-data.s3.amazonaws.com/photos/175509646/medium.jpg,research,Sharon Woods
2021-06-17T16:56:54Z,Magicicada cassinii,nature_knight,"Sharon Woods, Sharonville, OH, US",-84.3973466667,39.2803166667,https://inaturalist-open-data.s3.amazonaws.com/photos/175509522/medium.jpg,research,Sharon Woods
2021-06-17T17:05:05Z,Magicicada,nature_knight,"Sharon Woods, Sharonville, OH, US",-84.3945533333,39.2796133333,https://inaturalist-open-data.s3.amazonaws.com/photos/175509441/medium.jpg,needs_id,Sharon Woods
2021-06-17T17:10:27Z,Magicicada cassinii,nature_knight,"Sharon Woods, Sharonville, OH, US",-84.3911283333,39.281445,https://inaturalist-open-data.s3.amazonaws.com/photos/175509372/medium.jpg,research, Sharon Woods
2021-06-27T14:48:00Z,Magicicada septendecim,briancriter,"Superior Charter Twp, MI, USA",-83.6408716667,42.304355,https://inaturalist-open-data.s3.amazonaws.com/photos/175334840/medium.jpeg,research,
2021-06-05T18:31:15Z,Magicicada,nature_knight,"Cincinnati Nature Center, Milford, OH, US",-84.2399833333,39.1224833333,https://inaturalist-open-data.s3.amazonaws.com/photos/175333366/medium.jpg,needs_id,Cincinnati Nature Center
2021-06-05T18:45:19Z,Magicicada cassinii,nature_knight,"Tealtown Rd, Milford, OH, US",-84.2418883333,39.1208388333,https://inaturalist-open-data.s3.amazonaws.com/photos/175332782/medium.jpg,research,Cincinnati Nature Center
2021-06-12T21:09:07Z,Magicicada septendecim,fishstick23,princeton,-74.655074,40.343094,https://static.inaturalist.org/photos/174850777/medium.jpg,needs_id,          
2021-06-12T21:04:31Z,Magicicada septendecim,fishstick23,princeton,-74.655074,40.343094,https://static.inaturalist.org/photos/174850771/medium.jpg,needs_id,          
2021-06-06T11:30:00Z,Magicicada,kbarylski,"Washington County, MD, USA",-77.7311104515,39.4479216709,https://inaturalist-open-data.s3.amazonaws.com/photos/174773461/medium.jpeg,needs_id,
2021-06-06T11:01:00Z,Magicicada,kbarylski,"Washington County, MD, USA",-77.7311104515,39.4479216709,https://inaturalist-open-data.s3.amazonaws.com/photos/174773406/medium.jpeg,needs_id,
2021-06-04T00:00:00Z,Magicicada septendecim,alpinepowers,"Virginia, US",-77.2601003587,38.940400542,https://static.inaturalist.org/photos/173736481/medium.jpeg,research,
2021-06-10T17:07:42Z,Magicicada cassinii,marklizambri,"Grubb St, Royalton, PA, US",-76.7271583333,40.1897883333,https://inaturalist-open-data.s3.amazonaws.com/photos/173500709/medium.jpg,research,
2021-06-01T13:25:00Z,Magicicada cassinii,mangoverde,"Ohio, US",-84.4661736728,39.0972917613,https://inaturalist-open-data.s3.amazonaws.com/photos/173329309/medium.jpeg,needs_id,
2021-06-01T13:30:00Z,Magicicada cassinii,mangoverde,"Ohio, US",-84.5128549323,39.0900386633,https://inaturalist-open-data.s3.amazonaws.com/photos/173329293/medium.jpeg,needs_id,
2021-06-01T13:34:00Z,Magicicada septendecim,mangoverde,"Ohio, US",-84.4461615464,39.0280278112,https://inaturalist-open-data.s3.amazonaws.com/photos/173288296/medium.jpeg,research,Orange between eye and wing base.
2021-06-01T13:24:00Z,Magicicada septendecim,mangoverde,"Ohio, US",-84.4053786509,39.1306658088,https://inaturalist-open-data.s3.amazonaws.com/photos/173288286/medium.jpeg,research,Orange between eye and wing base; extensive orange on abdomen.
2021-06-26T16:37:40Z,Magicicada,gorosaurus,Dillsburg,-76.9915618896,40.1550064087,https://static.inaturalist.org/photos/173256210/medium.jpeg,needs_id,
2021-06-01T13:51:00Z,Magicicada cassinii,mangoverde,"Ohio, US",-84.5645975585,39.1698277168,https://inaturalist-open-data.s3.amazonaws.com/photos/173099959/medium.jpeg,research,"Individual 4.
No orange between eye and wing base; no orange on abdomen."
2021-06-01T13:32:00Z,Magicicada cassinii,mangoverde,"Ohio, US",-84.5126860502,39.1684160047,https://inaturalist-open-data.s3.amazonaws.com/photos/173099948/medium.jpeg,research,"Individual 3.
No orange between eye and wing base; no orange on abdomen."
2021-06-01T13:27:00Z,Magicicada cassinii,mangoverde,"Ohio, US",-84.5506543579,39.1827592968,https://inaturalist-open-data.s3.amazonaws.com/photos/173099937/medium.jpeg,research,"Individual 2.
No orange between eye and wing base; no orange on abdomen."
2021-06-01T13:22:00Z,Magicicada cassinii,mangoverde,"Ohio, US",-84.507805734,39.0443497022,https://inaturalist-open-data.s3.amazonaws.com/photos/173099930/medium.jpeg,research,"Individual 1.
No orange between eye and wing base; no orange on abdomen."
2021-06-04T16:38:00Z,Magicicada cassinii,mangoverde,"Ohio, US",-84.456936191,39.0138304648,https://inaturalist-open-data.s3.amazonaws.com/photos/172983688/medium.jpeg,research,No orange between eye and wing base; no orange on abdomen.
2021-06-06T17:20:22Z,Magicicada septendecim,abi_d,"Green Lane Park, Green Lane, PA, US",-75.4839633333,40.32668,https://static.inaturalist.org/photos/171898085/medium.jpg,research,"Brood x
"
2021-06-10T07:56:37Z,Magicicada,jnapoli1,"N Mountain Rd, Fallston, MD, US",-76.3947833333,39.4926133333,https://inaturalist-open-data.s3.amazonaws.com/photos/171688127/medium.jpg,needs_id,
2021-06-12T12:05:20Z,Magicicada septendecim,loki_limestone,"Chuckey, TN 37641, USA",-82.698302865,36.3560619527,https://static.inaturalist.org/photos/171569132/medium.jpeg,research,Can see enough to differentiate
2021-06-05T15:27:09Z,Magicicada,londyn_h,"Slate Run Metro Park & Hist Frm, Ashville, OH, US",-82.8476416667,39.7534833333,https://inaturalist-open-data.s3.amazonaws.com/photos/171476221/medium.jpg,research,
2021-06-07T06:23:00Z,Magicicada septendecim,marissaross,"Owings Mills, MD, USA",-76.8062666667,39.4069944444,https://inaturalist-open-data.s3.amazonaws.com/photos/171472951/medium.jpg,research,
2021-06-13T14:58:34Z,Magicicada,anne1218,"Fort Hunt, VA 22308, USA",-77.067693,38.728445,https://static.inaturalist.org/photos/171140597/medium.jpeg,research,
2021-06-13T14:52:08Z,Magicicada,anne1218,"Fort Hunt, VA 22308, USA",-77.0677819722,38.72952,https://static.inaturalist.org/photos/170892839/medium.jpeg,research,
2021-06-08T19:05:00Z,Magicicada cassinii,frodejacobsen,"Parkview Trail, MD, USA",-76.7764361704,39.3119274906,https://inaturalist-open-data.s3.amazonaws.com/photos/170654773/medium.jpg,research,
2021-06-21T20:00:59Z,Magicicada septendecim,emmhuber,"Matthaei Botanical Gardens, Ann Arbor, MI, US",-83.6636634202,42.3014622537,https://inaturalist-open-data.s3.amazonaws.com/photos/170170046/medium.jpg,research,
2021-06-08T13:38:00Z,Magicicada septendecim,apistopanchax,"Garrett County, MD, USA",-79.0796034924,39.5434851599,https://inaturalist-open-data.s3.amazonaws.com/photos/170166230/medium.jpeg,research,
2021-06-08T13:37:00Z,Magicicada septendecim,apistopanchax,"Garrett County, MD, USA",-79.0796034924,39.5434851599,https://inaturalist-open-data.s3.amazonaws.com/photos/170166212/medium.jpeg,research,
2021-06-08T17:41:00Z,Magicicada cassinii,apistopanchax,"Allegany County, MD, USA",-78.3689416667,39.7030722222,https://inaturalist-open-data.s3.amazonaws.com/photos/170166090/medium.jpeg,research,
2021-06-08T17:34:00Z,Magicicada septendecim,apistopanchax,"Allegany County, MD, USA",-78.3432611111,39.6743194444,https://inaturalist-open-data.s3.amazonaws.com/photos/170166076/medium.jpeg,research,
2021-06-08T16:31:00Z,Magicicada cassinii,apistopanchax,"Allegany County, MD, USA",-78.7907861111,39.6787722222,https://inaturalist-open-data.s3.amazonaws.com/photos/170166057/medium.jpeg,research,
2021-06-08T13:39:00Z,Magicicada septendecim,apistopanchax,"Garrett County, MD, USA",-79.0796055556,39.5434805556,https://inaturalist-open-data.s3.amazonaws.com/photos/170166104/medium.jpeg,research,
2021-06-19T18:13:35Z,Magicicada,krs10ellington,"Lynnhurst St, Chevy Chase, MD, US",-77.0610055,38.9843466667,https://inaturalist-open-data.s3.amazonaws.com/photos/169052807/medium.jpg,research,
2021-06-12T09:00:00Z,Magicicada,jerseysheller,"Arnold, MD, USA",-76.519439,39.050321,https://inaturalist-open-data.s3.amazonaws.com/photos/168962502/medium.jpeg,research,"Magicicada sp., Brood X
Near Y.M.C.A. in Arnold, MD."
2021-06-13T12:21:36Z,Magicicada,smkarc,"Woodlawn Cultural Sp, Ashton, MD, US",-77.0268388333,39.1284221667,https://static.inaturalist.org/photos/168401833/medium.jpg,research,
2021-06-04T08:34:00Z,Magicicada septendecim,jimdugan,"Princeton, NJ, USA",-74.6672226,40.3572976,https://inaturalist-open-data.s3.amazonaws.com/photos/168288385/medium.jpeg,research,Brood X. Mated pair & masses on tree trunk
2021-06-02T07:09:12Z,Magicicada septendecim,eprince2,Superior Township,-83.635017395,42.3086738586,https://inaturalist-open-data.s3.amazonaws.com/photos/167781691/medium.jpeg,research,
2021-06-04T17:18:00Z,Magicicada,cecildomyiidae,"Birdsboro, PA 19508, USA",-75.8128,40.259,,needs_id,
2021-06-05T13:51:00Z,Magicicada,kenhobson,"Frederick County, MD, USA",-77.4595363552,39.6406002624,https://inaturalist-open-data.s3.amazonaws.com/photos/167409401/medium.jpeg,research,Brood X on Hog Rock trail
2021-06-09T13:50:00Z,Magicicada septendecim,gobluesean,"Wines, Ann Arbor, MI, USA",-83.7480328343,42.3209213496,https://static.inaturalist.org/photos/167279947/medium.jpeg,research,
2021-06-02T15:38:00Z,Magicicada,easmeds,"Fairfax, Virginia, United States",-77.4709777778,38.8919972222,https://inaturalist-open-data.s3.amazonaws.com/photos/167025623/medium.jpeg,research,
2021-06-01T15:26:00Z,Magicicada septendecim,easmeds,"Fairfax, Virginia, United States",-77.1997444444,38.6433611111,https://inaturalist-open-data.s3.amazonaws.com/photos/167025535/medium.jpeg,research,
2021-06-05T17:28:00Z,Magicicada cassinii,smuller,"Washington County, MD, USA",-78.2319948454,39.6570119265,https://inaturalist-open-data.s3.amazonaws.com/photos/134712164/medium.jpg,research,being fed on by a six-spotted tiger beetle!
2021-06-21T13:37:00Z,Magicicada,griffbray,"Superior Charter Twp, MI, USA",-83.6051935,42.3010178,https://inaturalist-open-data.s3.amazonaws.com/photos/166336890/medium.jpeg,research,A 17-year Periodical Cicada nymph. Note the red eyes and time of emergence (June).
2021-06-21T13:36:00Z,Magicicada,griffbray,"Superior Charter Twp, MI, USA",-83.6051935,42.3010178,https://inaturalist-open-data.s3.amazonaws.com/photos/166336891/medium.jpeg,research,A 17-year Periodical Cicada that died during its final molt. Note the black body and time of emergence (June).
2021-06-21T16:34:00Z,Magicicada septendecim,griffbray,"Superior Charter Twp, MI, USA",-83.6051935,42.3010178,https://inaturalist-open-data.s3.amazonaws.com/photos/166336861/medium.jpeg,research,"A 17-year Periodical Cicada on a branch stub. Note the red eyes, black body, and bright orange wings."
2021-06-21T15:35:00Z,Magicicada septendecim,griffbray,"Superior Charter Twp, MI, USA",-83.6051935,42.3010178,https://inaturalist-open-data.s3.amazonaws.com/photos/166336798/medium.jpeg,research,"Three 17-year Periodical Cicadas on a small tree. Note the red eyes, black body, and bright orange wings."
2021-06-21T15:03:00Z,Magicicada septendecim,griffbray,"Superior Charter Twp, MI, USA",-83.6051935,42.3010178,https://inaturalist-open-data.s3.amazonaws.com/photos/166336792/medium.jpeg,research,"A 17-year Periodical Cicada on a Red Clover. Note the red eyes, black body, and bright orange wings."
2021-06-21T13:24:00Z,Magicicada septendecim,griffbray,"Superior Charter Twp, MI, USA",-83.6051935,42.3010178,https://inaturalist-open-data.s3.amazonaws.com/photos/166336797/medium.jpeg,research,"A 17-year Periodical Cicada on a Pignut Hickory. Note the red eyes, black body, and bright orange wings."
